#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
110        102622479224225      17.851             0.002              0.0                compact            zams               end                events         824663336594593  
111        883329028793610      86.047             0.002              0.0                compact            zams               end                events         547816502341827  
112        110541703342417      16.768             0.002              0.0                compact            zams               end                events         914703046366271  
113        294823107559289      29.290             0.002              0.0                compact            zams               end                events         88195378776343   
114        716266430470085      11.273             0.002              0.0                compact            zams               end                events         593034482090050  
115        828292200441483      29.622             0.002              0.0                compact            zams               end                events         544871637903071  
116        802274225258926      11.470             0.002              0.0                compact            zams               end                events         190449720145719  
117        810131159151297      12.764             0.002              0.0                compact            zams               end                events         543192452250071  
118        748053279785867      41.857             0.002              0.0                compact            zams               end                events         40891379879909   
119        669013858513358      10.626             0.002              0.0                compact            zams               end                events         131631445037905  
120        203632907759177      19.679             0.002              0.0                compact            zams               end                events         347768718254558  
121        449277517356253      29.211             0.002              0.0                compact            zams               end                events         153015352982981  
122        235744142273949      10.640             0.002              0.0                compact            zams               end                events         711279415894737  
123        194652852671737      94.446             0.002              0.0                compact            zams               end                events         71054015320927   
124        142848710785956      10.853             0.002              0.0                compact            zams               end                events         325145180569070  
125        841037593203113      48.893             0.002              0.0                compact            zams               end                events         399162564132861  
126        976369072483907      11.650             0.002              0.0                compact            zams               end                events         862344086679870  
127        165867453023608      12.382             0.002              0.0                compact            zams               end                events         66670275194943   
128        617253651679599      21.007             0.002              0.0                compact            zams               end                events         813725593662275  
129        182688533967016      12.666             0.002              0.0                compact            zams               end                events         760370326338496  
130        176825654328857      20.090             0.002              0.0                compact            zams               end                events         395078215355551  
131        711345133289263      14.697             0.002              0.0                compact            zams               end                events         489989072389377  
132        902859345307926      25.786             0.002              0.0                compact            zams               end                events         371367355847769  
133        436847159893023      32.000             0.002              0.0                compact            zams               end                events         7539117750204    
134        750410466591700      12.774             0.002              0.0                compact            zams               end                events         768385511661234  
135        392131328660364      12.171             0.002              0.0                compact            zams               end                events         858608273059745  
136        167312437078917      30.786             0.002              0.0                compact            zams               end                events         95332594009744   
137        418416705104306      18.416             0.002              0.0                compact            zams               end                events         299056501483300  
138        701884192015231      13.414             0.002              0.0                compact            zams               end                events         735355762866426  
139        315748788906131      35.916             0.002              0.0                compact            zams               end                events         578131670209323  
140        501271058733549      40.352             0.002              0.0                compact            zams               end                events         809611841883394  
141        353189499129334      143.531            0.002              0.0                compact            zams               end                events         701673366303866  
142        523207107751277      36.967             0.002              0.0                compact            zams               end                events         750063722186011  
143        802052194816533      13.063             0.002              0.0                compact            zams               end                events         143842478727586  
144        860914827484400      15.994             0.002              0.0                compact            zams               end                events         813685503871602  
145        346373977901344      11.781             0.002              0.0                compact            zams               end                events         620736296640071  
146        653522930275959      69.758             0.002              0.0                compact            zams               end                events         140408076208747  
147        887837783231418      34.300             0.002              0.0                compact            zams               end                events         832848077127329  
148        117489946664583      23.061             0.002              0.0                compact            zams               end                events         442784608560431  
149        112415206389734      30.139             0.002              0.0                compact            zams               end                events         498804837021596  
150        635086352822882      13.798             0.002              0.0                compact            zams               end                events         596592517212242  
151        903184894376339      13.371             0.002              0.0                compact            zams               end                events         936084390268989  
152        612108638992394      26.205             0.002              0.0                compact            zams               end                events         923070271544776  
153        982209738852678      15.447             0.002              0.0                compact            zams               end                events         594217921280306  
154        300098564676998      12.206             0.002              0.0                compact            zams               end                events         142224646146926  
155        843757081421572      13.813             0.002              0.0                compact            zams               end                events         94170039630899   
156        757539677558235      13.371             0.002              0.0                compact            zams               end                events         589118309077111  
157        955715215586168      16.870             0.002              0.0                compact            zams               end                events         464109977172872  
158        696451745368367      42.517             0.002              0.0                compact            zams               end                events         922760818813212  
159        384832398519135      45.610             0.002              0.0                compact            zams               end                events         399291459059955  
160        902192518139603      74.746             0.002              0.0                compact            zams               end                events         986665895616692  
161        194186884666113      14.733             0.002              0.0                compact            zams               end                events         879863568379662  
162        695900547640175      13.427             0.002              0.0                compact            zams               end                events         933728288845008  
163        475252773740015      30.048             0.002              0.0                compact            zams               end                events         93677321536196   
164        869021867785303      58.212             0.002              0.0                compact            zams               end                events         108249538921218  
165        359889611282906      22.341             0.002              0.0                compact            zams               end                events         755289009956816  
166        265099266522044      13.066             0.002              0.0                compact            zams               end                events         292233729562983  
167        878678874176577      60.849             0.002              0.0                compact            zams               end                events         762411067642076  
168        113338432942444      11.712             0.002              0.0                compact            zams               end                events         779109166103951  
169        324656285372758      13.022             0.002              0.0                compact            zams               end                events         479781771802278  
170        595280157401334      11.794             0.002              0.0                compact            zams               end                events         466144654284777  
171        817326979984200      10.745             0.002              0.0                compact            zams               end                events         808650803630144  
172        734854412155002      85.980             0.002              0.0                compact            zams               end                events         516191728671547  
173        959487573714739      15.323             0.002              0.0                compact            zams               end                events         506912260243958  
174        472366181981852      11.102             0.002              0.0                compact            zams               end                events         663918053618838  
175        331436516128287      58.423             0.002              0.0                compact            zams               end                events         908507975041199  
176        970253303617611      16.985             0.002              0.0                compact            zams               end                events         28452836852332   
177        729298134283124      15.259             0.002              0.0                compact            zams               end                events         796487823411028  
178        351738566150816      118.756            0.002              0.0                compact            zams               end                events         881186401293681  
179        826817457626978      23.478             0.002              0.0                compact            zams               end                events         166630816961201  
180        370037311581567      76.768             0.002              0.0                compact            zams               end                events         421109231676612  
181        291197617285317      132.808            0.002              0.0                compact            zams               end                events         64472104095850   
182        891723541530005      13.122             0.002              0.0                compact            zams               end                events         288018958910464  
183        187629742507679      13.035             0.002              0.0                compact            zams               end                events         784253477669659  
184        586736510082751      32.975             0.002              0.0                compact            zams               end                events         911343272396267  
185        780449173959218      25.053             0.002              0.0                compact            zams               end                events         743886922709926  
186        490238791705667      10.485             0.002              0.0                compact            zams               end                events         694956493363427  
187        401514804507241      14.387             0.002              0.0                compact            zams               end                events         991838710012060  
188        726977083457070      16.142             0.002              0.0                compact            zams               end                events         618053696725043  
189        805051413221373      12.710             0.002              0.0                compact            zams               end                events         212524084283116  
190        253559436391580      39.449             0.002              0.0                compact            zams               end                events         358785790912735  
191        403908170606436      11.581             0.002              0.0                compact            zams               end                events         999671697907495  
192        758334488629471      17.017             0.002              0.0                compact            zams               end                events         514251574578444  
193        438723979884270      15.285             0.002              0.0                compact            zams               end                events         967648784149162  
194        962428082591553      12.693             0.002              0.0                compact            zams               end                events         584588500540865  
195        489397888760896      14.417             0.002              0.0                compact            zams               end                events         296129399104508  
196        702511522864908      20.309             0.002              0.0                compact            zams               end                events         869641113643227  
197        996297711471562      12.590             0.002              0.0                compact            zams               end                events         726026133013099  
198        438285287961221      15.171             0.002              0.0                compact            zams               end                events         140135578952230  
199        443252733723889      26.377             0.002              0.0                compact            zams               end                events         45831927841207   
200        215097743651765      34.830             0.002              0.0                compact            zams               end                events         471273262850940  
201        805082099115851      19.796             0.002              0.0                compact            zams               end                events         231931372718265  
202        905696885233665      10.976             0.002              0.0                compact            zams               end                events         929511827458917  
203        558696235499042      11.166             0.002              0.0                compact            zams               end                events         288894927267391  
204        649540561589970      10.945             0.002              0.0                compact            zams               end                events         230064373954169  
205        952512041899130      19.390             0.002              0.0                compact            zams               end                events         521229062311079  
206        655235761355916      12.620             0.002              0.0                compact            zams               end                events         152422395890395  
207        650261928756328      14.104             0.002              0.0                compact            zams               end                events         139581895400970  
208        456338448558409      46.879             0.002              0.0                compact            zams               end                events         169830574141921  
209        610867885635937      14.441             0.002              0.0                compact            zams               end                events         651458572001139  
210        955233658451235      11.773             0.002              0.0                compact            zams               end                events         413365969890243  
211        721292696078655      15.924             0.002              0.0                compact            zams               end                events         573210037754347  
212        969961655882381      10.622             0.002              0.0                compact            zams               end                events         674324190611467  
213        584927844427631      14.892             0.002              0.0                compact            zams               end                events         40551432850340   
214        241835985453100      12.812             0.002              0.0                compact            zams               end                events         286889254271168  
215        718030180673140      10.667             0.002              0.0                compact            zams               end                events         256612670121715  
216        892081727748713      13.733             0.002              0.0                compact            zams               end                events         65153521367186   
217        627221278027706      29.905             0.002              0.0                compact            zams               end                events         652350606212871  
218        245170928406669      10.814             0.002              0.0                compact            zams               end                events         911281312103100  
219        812837625521680      12.563             0.002              0.0                compact            zams               end                events         487669056128184  
220        808435197008098      12.903             0.002              0.0                compact            zams               end                events         458198566593181  
221        247478456060514      19.194             0.002              0.0                compact            zams               end                events         368853651459235  
222        485628179806799      53.544             0.002              0.0                compact            zams               end                events         475745582554857  
223        685549078066844      15.001             0.002              0.0                compact            zams               end                events         163382359355934  
224        942323104263561      10.028             0.002              0.0                compact            zams               end                events         169625996005368  
225        675908160005411      20.548             0.002              0.0                compact            zams               end                events         50320491244486   
226        118963036623676      11.033             0.002              0.0                compact            zams               end                events         282672683063164  
227        580086842568043      22.331             0.002              0.0                compact            zams               end                events         488981809224606  
228        779671936680087      18.442             0.002              0.0                compact            zams               end                events         798180621323865  
229        666654080784306      52.739             0.002              0.0                compact            zams               end                events         466501541265671  
230        158566550666418      12.844             0.002              0.0                compact            zams               end                events         640918585280246  
231        513072255038155      11.413             0.002              0.0                compact            zams               end                events         49733102782056   
232        999918952416213      40.011             0.002              0.0                compact            zams               end                events         378513925602582  
233        512529793827641      48.649             0.002              0.0                compact            zams               end                events         15842732519887   
234        205734663173589      10.172             0.002              0.0                compact            zams               end                events         208626114645207  
235        770118707857485      68.339             0.002              0.0                compact            zams               end                events         95503073332790   
236        570993934316708      25.349             0.002              0.0                compact            zams               end                events         846235303917101  
237        689389673476438      13.339             0.002              0.0                compact            zams               end                events         994644249095548  
238        210924498087987      10.683             0.002              0.0                compact            zams               end                events         740391097715547  
239        695690400124253      91.152             0.002              0.0                compact            zams               end                events         258469083232057  
240        645939848438004      88.655             0.002              0.0                compact            zams               end                events         930797357020213  
241        599833275174898      16.210             0.002              0.0                compact            zams               end                events         941151636314689  
242        453475860340728      11.435             0.002              0.0                compact            zams               end                events         872776164102589  
243        282534209114755      11.155             0.002              0.0                compact            zams               end                events         695369729039486  
244        989451121424920      50.530             0.002              0.0                compact            zams               end                events         965671097768076  
245        961317387883342      80.121             0.002              0.0                compact            zams               end                events         373831315204963  
246        481180191581868      28.985             0.002              0.0                compact            zams               end                events         958964364607279  
247        343502096833992      53.806             0.002              0.0                compact            zams               end                events         437346794920881  
248        799388258116899      10.773             0.002              0.0                compact            zams               end                events         511622924095830  
249        104179889259015      11.567             0.002              0.0                compact            zams               end                events         40950008203332   
250        139464214653419      13.988             0.002              0.0                compact            zams               end                events         371717112274568  
251        135061968072863      12.268             0.002              0.0                compact            zams               end                events         651810724504877  
252        708914019030540      13.636             0.002              0.0                compact            zams               end                events         705549888330653  
