#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
2670       222917619904643      5.779              0.002              0.0                compact            zams               2.464              0.002              0.0                compact            zams               116                0.475              end                events         468306722444627  
2671       614091431384576      6.219              0.002              0.0                compact            zams               5.390              0.002              0.0                compact            zams               24                 0.021              end                events         238833008215094  
2672       718470130970636      5.841              0.002              0.0                compact            zams               3.578              0.002              0.0                compact            zams               41.2               0.106              end                events         233848898958048  
2673       538859820833061      15.444             0.002              0.0                compact            zams               2.876              0.002              0.0                compact            zams               1.34e+03           0.407              end                events         986258534883719  
2674       810103021484948      5.703              0.002              0.0                compact            zams               3.291              0.002              0.0                compact            zams               929                0.0868             end                events         441967335134312  
2676       313873265823555      8.894              0.002              0.0                compact            zams               4.107              0.002              0.0                compact            zams               63.1               0.00985            end                events         821943484707274  
2677       325741470671262      31.144             0.002              0.0                compact            zams               27.726             0.002              0.0                compact            zams               1.46e+04           0.147              end                events         138414317369901  
2678       858277608660466      16.950             0.002              0.0                compact            zams               3.869              0.002              0.0                compact            zams               75.1               0.00367            end                events         226733625124702  
2679       551747275029554      20.358             0.002              0.0                compact            zams               15.162             0.002              0.0                compact            zams               496                0.00231            end                events         190758038630457  
2680       737839370659437      11.072             0.002              0.0                compact            zams               4.025              0.002              0.0                compact            zams               2.44e+03           0.608              end                events         703220647471483  
2681       949999844434390      6.644              0.002              0.0                compact            zams               5.354              0.002              0.0                compact            zams               6.92e+03           0.798              end                events         668174936533628  
2682       837724389738927      9.172              0.002              0.0                compact            zams               2.939              0.002              0.0                compact            zams               462                0.368              end                events         197001268743878  
2683       927828237654090      6.140              0.002              0.0                compact            zams               3.190              0.002              0.0                compact            zams               2.22e+03           0.249              end                events         467291122603752  
2684       891466591581597      41.978             0.002              0.0                compact            zams               39.323             0.002              0.0                compact            zams               125                0.375              end                events         815135447288653  
2685       882665711049669      6.848              0.002              0.0                compact            zams               3.570              0.002              0.0                compact            zams               2.35e+04           0.445              end                events         427837298534609  
2687       806304207209405      6.324              0.002              0.0                compact            zams               3.835              0.002              0.0                compact            zams               15.3               0.0458             end                events         399697714680188  
2688       844503796597734      5.648              0.002              0.0                compact            zams               2.005              0.002              0.0                compact            zams               342                0.454              end                events         280858616363431  
2689       114283636887719      18.465             0.002              0.0                compact            zams               7.332              0.002              0.0                compact            zams               36.9               0.238              end                events         326620531062410  
2690       347812216731890      8.781              0.002              0.0                compact            zams               3.215              0.002              0.0                compact            zams               1.7e+04            0.0562             end                events         376565988787561  
2691       120404710289509      11.201             0.002              0.0                compact            zams               6.518              0.002              0.0                compact            zams               23.4               0.116              end                events         152884529517363  
2692       702703124180164      11.419             0.002              0.0                compact            zams               6.683              0.002              0.0                compact            zams               69.1               0.285              end                events         256659620427648  
2693       427646688016763      15.390             0.002              0.0                compact            zams               13.479             0.002              0.0                compact            zams               1.01e+04           0.733              end                events         435498476190775  
2694       803224214703967      5.213              0.002              0.0                compact            zams               4.135              0.002              0.0                compact            zams               19.8               0.000622           end                events         298168551300055  
2695       459471100395021      9.051              0.002              0.0                compact            zams               8.008              0.002              0.0                compact            zams               2.95e+04           0.0851             end                events         368066542072507  
2696       598675028108088      7.821              0.002              0.0                compact            zams               4.811              0.002              0.0                compact            zams               2.03e+04           0.0666             end                events         513164525995548  
2697       348584939378346      5.294              0.002              0.0                compact            zams               4.712              0.002              0.0                compact            zams               7.47e+03           0.635              end                events         653808469865653  
2698       411381168814060      6.406              0.002              0.0                compact            zams               3.320              0.002              0.0                compact            zams               18.9               0.0852             end                events         776092350377896  
2699       582510971129042      10.295             0.002              0.0                compact            zams               8.030              0.002              0.0                compact            zams               17.8               0.00508            end                events         599916927194670  
2700       309618095610157      10.631             0.002              0.0                compact            zams               8.424              0.002              0.0                compact            zams               1.36e+03           0.921              end                events         30463428199588   
2701       400620960709854      6.232              0.002              0.0                compact            zams               5.661              0.002              0.0                compact            zams               1.69e+04           0.0936             end                events         760087033567741  
2702       195102088352463      7.776              0.002              0.0                compact            zams               6.704              0.002              0.0                compact            zams               612                0.492              end                events         250918869073204  
2703       992082480938496      7.328              0.002              0.0                compact            zams               2.556              0.002              0.0                compact            zams               15.1               0.0365             end                events         447216324428699  
2704       102029736144879      11.200             0.002              0.0                compact            zams               9.312              0.002              0.0                compact            zams               82.7               0.309              end                events         852487358503057  
2705       461124190230121      15.209             0.002              0.0                compact            zams               10.611             0.002              0.0                compact            zams               5.4e+04            0.00588            end                events         582674248306481  
2706       561697967195447      5.922              0.002              0.0                compact            zams               2.086              0.002              0.0                compact            zams               3e+03              0.808              end                events         274063973443110  
2707       395344819449136      9.137              0.002              0.0                compact            zams               7.465              0.002              0.0                compact            zams               314                0.772              end                events         851857631915459  
2708       683546388378093      16.066             0.002              0.0                compact            zams               4.248              0.002              0.0                compact            zams               1.45e+04           0.808              end                events         735639301551306  
2709       373469638142049      9.501              0.002              0.0                compact            zams               5.626              0.002              0.0                compact            zams               17.4               0.0488             end                events         146474499148044  
2710       256934021906587      6.144              0.002              0.0                compact            zams               4.647              0.002              0.0                compact            zams               1.48e+03           0.125              end                events         749365774204402  
2711       146925646371420      18.805             0.002              0.0                compact            zams               15.135             0.002              0.0                compact            zams               31.6               0.00296            end                events         323564221647637  
2712       130114551656937      5.861              0.002              0.0                compact            zams               2.148              0.002              0.0                compact            zams               60.5               0.218              end                events         351846991158869  
2713       403070480870350      6.876              0.002              0.0                compact            zams               4.409              0.002              0.0                compact            zams               24.8               0.126              end                events         866590861002991  
2714       691052724739578      6.960              0.002              0.0                compact            zams               2.171              0.002              0.0                compact            zams               15.7               0.0681             end                events         140461044722657  
2715       628747058900331      10.491             0.002              0.0                compact            zams               2.760              0.002              0.0                compact            zams               22.3               0.0197             end                events         735671228012016  
2716       669444063445841      6.288              0.002              0.0                compact            zams               5.939              0.002              0.0                compact            zams               652                0.0378             end                events         276138950048091  
2717       177105094746173      44.727             0.002              0.0                compact            zams               39.717             0.002              0.0                compact            zams               173                0.0379             end                events         906659267454253  
2718       117114376412540      5.993              0.002              0.0                compact            zams               5.585              0.002              0.0                compact            zams               1.56e+03           0.0589             end                events         63092379522831   
2721       655049076059567      8.916              0.002              0.0                compact            zams               6.987              0.002              0.0                compact            zams               98.7               0.00136            end                events         626866546322347  
2723       657591134653064      8.310              0.002              0.0                compact            zams               6.071              0.002              0.0                compact            zams               56.5               0.599              end                events         820609834175884  
2724       791975888134688      8.330              0.002              0.0                compact            zams               7.628              0.002              0.0                compact            zams               33.1               0.464              end                events         505051869821021  
2725       342594556859511      5.458              0.002              0.0                compact            zams               3.231              0.002              0.0                compact            zams               2.01e+04           0.0993             end                events         521600485009014  
2726       337804366127056      18.157             0.002              0.0                compact            zams               2.355              0.002              0.0                compact            zams               1.56e+03           0.0612             end                events         393982646694058  
2727       850988835908098      13.698             0.002              0.0                compact            zams               6.488              0.002              0.0                compact            zams               5.03e+03           0.368              end                events         445565393332844  
2729       570512860364897      83.751             0.002              0.0                compact            zams               60.440             0.002              0.0                compact            zams               3.54e+03           0.62               end                events         531210196626439  
2730       543139928619253      52.163             0.002              0.0                compact            zams               33.373             0.002              0.0                compact            zams               420                0.33               end                events         450400474402052  
2731       164137439430650      7.406              0.002              0.0                compact            zams               2.661              0.002              0.0                compact            zams               92.8               0.0996             end                events         745747041121418  
2732       956227366603866      7.041              0.002              0.0                compact            zams               6.707              0.002              0.0                compact            zams               2.86e+03           0.022              end                events         956846491033236  
2733       560202202238992      5.131              0.002              0.0                compact            zams               3.024              0.002              0.0                compact            zams               104                0.00755            end                events         957264335980634  
2734       260814553779462      5.029              0.002              0.0                compact            zams               4.847              0.002              0.0                compact            zams               502                0.551              end                events         7079274352179    
2735       374084088092053      14.838             0.002              0.0                compact            zams               2.546              0.002              0.0                compact            zams               24.2               0.0878             end                events         204246643063600  
2736       570782800233892      19.966             0.002              0.0                compact            zams               8.709              0.002              0.0                compact            zams               343                0.382              end                events         648877962590027  
2737       411357398108112      7.733              0.002              0.0                compact            zams               2.379              0.002              0.0                compact            zams               14.6               0.00324            end                events         845867950983929  
2738       851979975506839      6.069              0.002              0.0                compact            zams               5.464              0.002              0.0                compact            zams               21.1               0.00535            end                events         140102225833019  
2739       742657431184555      14.685             0.002              0.0                compact            zams               3.978              0.002              0.0                compact            zams               998                0.0728             end                events         332316181015000  
2740       535946061062845      18.718             0.002              0.0                compact            zams               15.922             0.002              0.0                compact            zams               59                 0.439              end                events         334510079892533  
2741       987937164661278      57.485             0.002              0.0                compact            zams               32.038             0.002              0.0                compact            zams               57.5               0.095              end                events         137054992985896  
2743       809456393909816      17.991             0.002              0.0                compact            zams               3.219              0.002              0.0                compact            zams               2.83e+03           0.672              end                events         903673563098760  
2744       419984121421839      16.746             0.002              0.0                compact            zams               7.689              0.002              0.0                compact            zams               1.36e+03           0.141              end                events         818436774205147  
2745       208234788004648      5.537              0.002              0.0                compact            zams               4.756              0.002              0.0                compact            zams               2.92e+04           0.402              end                events         613759970875768  
2746       599947156253101      94.988             0.002              0.0                compact            zams               19.493             0.002              0.0                compact            zams               308                0.875              end                events         973882187455570  
2747       608550874291095      5.482              0.002              0.0                compact            zams               5.032              0.002              0.0                compact            zams               27.4               0.451              end                events         920821912388572  
2748       995307704457079      8.417              0.002              0.0                compact            zams               6.387              0.002              0.0                compact            zams               18.4               0.00764            end                events         643955313114189  
2750       572330137541711      12.218             0.002              0.0                compact            zams               10.981             0.002              0.0                compact            zams               1.76e+04           0.118              end                events         797516553409289  
2751       805780654722527      6.790              0.002              0.0                compact            zams               2.574              0.002              0.0                compact            zams               16.7               0.131              end                events         538536331592512  
2752       509847713540049      7.011              0.002              0.0                compact            zams               5.661              0.002              0.0                compact            zams               16.8               0.0194             end                events         878563429225537  
2753       646206141983889      5.397              0.002              0.0                compact            zams               3.629              0.002              0.0                compact            zams               17.8               0.186              end                events         56804322997047   
2754       365593953971025      29.640             0.002              0.0                compact            zams               14.312             0.002              0.0                compact            zams               3.56e+03           0.0169             end                events         820920352941943  
2755       892204970396699      27.590             0.002              0.0                compact            zams               5.459              0.002              0.0                compact            zams               37.2               0.0479             end                events         141569692260561  
2757       381444275052493      7.742              0.002              0.0                compact            zams               5.247              0.002              0.0                compact            zams               17.7               0.0114             end                events         351046227924841  
2758       462196367264624      10.300             0.002              0.0                compact            zams               9.800              0.002              0.0                compact            zams               18.4               0.014              end                events         756044423102777  
2759       446486453949551      9.192              0.002              0.0                compact            zams               6.756              0.002              0.0                compact            zams               1.53e+03           0.0279             end                events         102187517041702  
2760       168838067069360      51.157             0.002              0.0                compact            zams               10.686             0.002              0.0                compact            zams               9.46e+03           0.663              end                events         166393145924831  
2761       887857794071821      6.940              0.002              0.0                compact            zams               4.919              0.002              0.0                compact            zams               715                0.219              end                events         763795910401713  
2763       218721726878189      84.498             0.002              0.0                compact            zams               52.162             0.002              0.0                compact            zams               101                0.0454             end                events         586712659771333  
2764       134955443620854      24.044             0.002              0.0                compact            zams               13.604             0.002              0.0                compact            zams               1.66e+04           0.379              end                events         176995132339412  
2765       676284109366165      5.315              0.002              0.0                compact            zams               5.150              0.002              0.0                compact            zams               166                0.837              end                events         829993413064099  
2766       117242600677658      5.363              0.002              0.0                compact            zams               2.164              0.002              0.0                compact            zams               84.1               0.658              end                events         892533991972475  
2767       283156685318259      18.138             0.002              0.0                compact            zams               17.761             0.002              0.0                compact            zams               51.5               0.386              end                events         332596954615042  
2768       534657569775191      6.897              0.002              0.0                compact            zams               2.140              0.002              0.0                compact            zams               241                0.308              end                events         441932125726790  
2770       656396861549869      11.803             0.002              0.0                compact            zams               9.408              0.002              0.0                compact            zams               18.8               0.000563           end                events         198441776858270  
2774       674665275408652      5.639              0.002              0.0                compact            zams               3.484              0.002              0.0                compact            zams               1.17e+03           0.204              end                events         400650279914163  
2776       200227425173293      6.700              0.002              0.0                compact            zams               4.090              0.002              0.0                compact            zams               25                 0.0801             end                events         577412813526796  
2777       221187286300576      11.327             0.002              0.0                compact            zams               4.654              0.002              0.0                compact            zams               1.11e+03           0.496              end                events         301285516481401  
2778       694636376306277      9.084              0.002              0.0                compact            zams               2.367              0.002              0.0                compact            zams               1.36e+03           0.577              end                events         280487708504648  
2779       150053367165176      5.310              0.002              0.0                compact            zams               2.433              0.002              0.0                compact            zams               1.14e+03           0.0413             end                events         824936380419720  
2780       250119893952713      14.717             0.002              0.0                compact            zams               7.124              0.002              0.0                compact            zams               1.55e+04           0.447              end                events         346778829277720  
2781       868518210654076      7.495              0.002              0.0                compact            zams               6.941              0.002              0.0                compact            zams               3.51e+03           0.971              end                events         572283424519206  
2782       381428266322359      29.171             0.002              0.0                compact            zams               14.360             0.002              0.0                compact            zams               1.84e+04           0.316              end                events         202803632525832  
2784       907499244991040      9.559              0.002              0.0                compact            zams               7.391              0.002              0.0                compact            zams               30                 0.404              end                events         32242058662923   
2785       106831992460202      9.575              0.002              0.0                compact            zams               2.647              0.002              0.0                compact            zams               1.91e+04           0.83               end                events         2553893945904    
2787       945238169267970      10.108             0.002              0.0                compact            zams               3.047              0.002              0.0                compact            zams               26.6               3.79e-05           end                events         243159558809775  
2788       626679717472834      7.883              0.002              0.0                compact            zams               7.463              0.002              0.0                compact            zams               79.6               0.187              end                events         664875825662180  
2789       943009044427812      5.914              0.002              0.0                compact            zams               4.684              0.002              0.0                compact            zams               1.96e+04           0.394              end                events         925203194040889  
2791       132851774521865      6.936              0.002              0.0                compact            zams               5.199              0.002              0.0                compact            zams               18.5               0.0163             end                events         565257908201401  
2792       301504995247546      83.925             0.002              0.0                compact            zams               38.018             0.002              0.0                compact            zams               181                0.437              end                events         781409271212511  
2793       214468107945832      14.693             0.002              0.0                compact            zams               8.134              0.002              0.0                compact            zams               28.7               0.0189             end                events         861009143444486  
2795       178551333590790      5.086              0.002              0.0                compact            zams               4.610              0.002              0.0                compact            zams               131                0.413              end                events         995187562579011  
2796       888654886493568      8.670              0.002              0.0                compact            zams               5.406              0.002              0.0                compact            zams               58.6               0.568              end                events         581680080453376  
2797       392059998012938      36.118             0.002              0.0                compact            zams               28.027             0.002              0.0                compact            zams               120                0.00598            end                events         187251139471199  
2798       848271869796680      5.952              0.002              0.0                compact            zams               3.138              0.002              0.0                compact            zams               144                0.775              end                events         500917868846337  
2799       500287296143706      9.869              0.002              0.0                compact            zams               9.328              0.002              0.0                compact            zams               1.5e+03            0.949              end                events         144907373500048  
2800       913342247340290      9.250              0.002              0.0                compact            zams               3.939              0.002              0.0                compact            zams               43.8               0.0143             end                events         933010855693676  
2801       558897461576970      12.122             0.002              0.0                compact            zams               6.674              0.002              0.0                compact            zams               24.5               0.14               end                events         87765137424497   
2802       991072462513202      5.793              0.002              0.0                compact            zams               3.326              0.002              0.0                compact            zams               32.5               0.535              end                events         463397560298553  
2803       555509175602955      5.285              0.002              0.0                compact            zams               2.638              0.002              0.0                compact            zams               7.55e+03           0.644              end                events         570958182854455  
2805       714345413812739      6.072              0.002              0.0                compact            zams               5.471              0.002              0.0                compact            zams               4.38e+04           0.23               end                events         183502167579731  
2806       290671770082296      65.745             0.002              0.0                compact            zams               51.592             0.002              0.0                compact            zams               140                0.231              end                events         110780209246661  
2807       337585887649048      5.910              0.002              0.0                compact            zams               2.805              0.002              0.0                compact            zams               1.45e+04           0.00047            end                events         282021451111862  
2808       483320468669164      8.024              0.002              0.0                compact            zams               2.340              0.002              0.0                compact            zams               3.72e+03           0.0558             end                events         981247029135828  
2810       782008652330612      11.101             0.002              0.0                compact            zams               3.538              0.002              0.0                compact            zams               20.4               0.0562             end                events         122901166713794  
2812       286327532917604      22.251             0.002              0.0                compact            zams               14.368             0.002              0.0                compact            zams               3.16e+03           0.0713             end                events         158250750833549  
2813       467595791146678      19.439             0.002              0.0                compact            zams               16.495             0.002              0.0                compact            zams               748                0.404              end                events         731740100793779  
2814       503556972335424      23.163             0.002              0.0                compact            zams               4.785              0.002              0.0                compact            zams               3.46e+03           0.195              end                events         897676018824798  
2815       387407346807231      22.358             0.002              0.0                compact            zams               10.386             0.002              0.0                compact            zams               57                 0.275              end                events         481755345745925  
2816       481254726224490      6.151              0.002              0.0                compact            zams               4.157              0.002              0.0                compact            zams               6.08e+03           0.151              end                events         221125387360191  
2817       622403924814814      7.930              0.002              0.0                compact            zams               2.550              0.002              0.0                compact            zams               2.19e+04           0.725              end                events         620104376272716  
2818       512231285481512      9.262              0.002              0.0                compact            zams               6.032              0.002              0.0                compact            zams               1.78e+03           0.746              end                events         333687669031970  
2820       152112668937620      14.500             0.002              0.0                compact            zams               7.085              0.002              0.0                compact            zams               438                0.00612            end                events         394377548029402  
2821       912146649435284      9.240              0.002              0.0                compact            zams               3.338              0.002              0.0                compact            zams               26.6               0.243              end                events         156456735713311  
2822       758844656122662      7.677              0.002              0.0                compact            zams               4.305              0.002              0.0                compact            zams               1.44e+04           0.00807            end                events         336624411837490  
2823       422982950552825      12.319             0.002              0.0                compact            zams               10.102             0.002              0.0                compact            zams               418                0.0242             end                events         297448382204360  
2824       118224531839209      19.505             0.002              0.0                compact            zams               2.612              0.002              0.0                compact            zams               588                0.582              end                events         351094799127942  
2825       745149939402593      12.369             0.002              0.0                compact            zams               6.844              0.002              0.0                compact            zams               3.6e+03            0.582              end                events         163445183123836  
2826       457468749567143      24.385             0.002              0.0                compact            zams               5.494              0.002              0.0                compact            zams               161                0.242              end                events         706743442079314  
2828       843888357895327      18.207             0.002              0.0                compact            zams               7.280              0.002              0.0                compact            zams               751                0.212              end                events         692875087020114  
2829       450350904590554      9.255              0.002              0.0                compact            zams               7.390              0.002              0.0                compact            zams               226                0.0117             end                events         835076651673683  
2830       923968400677845      75.215             0.002              0.0                compact            zams               60.119             0.002              0.0                compact            zams               2.78e+03           0.276              end                events         984215406187352  
2831       103514465273918      9.876              0.002              0.0                compact            zams               4.924              0.002              0.0                compact            zams               25.5               0.112              end                events         963477719224019  
2832       150527089206212      39.916             0.002              0.0                compact            zams               36.751             0.002              0.0                compact            zams               1.38e+04           0.55               end                events         903422902181177  
2833       154739330957811      11.229             0.002              0.0                compact            zams               10.381             0.002              0.0                compact            zams               31.4               0.199              end                events         418235958318489  
2834       185074475452539      15.854             0.002              0.0                compact            zams               14.097             0.002              0.0                compact            zams               994                0.773              end                events         415611637940780  
2836       812356909335765      6.854              0.002              0.0                compact            zams               4.907              0.002              0.0                compact            zams               141                0.559              end                events         251775537171367  
2837       741546447983437      5.773              0.002              0.0                compact            zams               2.460              0.002              0.0                compact            zams               1.92e+04           0.166              end                events         588234449306814  
2838       106841360913250      6.891              0.002              0.0                compact            zams               4.086              0.002              0.0                compact            zams               22.3               0.314              end                events         915590919261523  
2839       189716538470087      10.740             0.002              0.0                compact            zams               5.849              0.002              0.0                compact            zams               128                0.17               end                events         531084884631222  
