#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
98         116257331199656      10.328             0.002              0.0                rapid              zams               8.239              0.002              0.0                rapid              zams               5.3e+03            0.913              end                events         58880385087447   
99         160205946991575      13.422             0.002              0.0                rapid              zams               4.682              0.002              0.0                rapid              zams               684                0.211              end                events         712299669700854  
101        364949065930170      13.726             0.002              0.0                rapid              zams               10.378             0.002              0.0                rapid              zams               2.6e+03            0.334              end                events         302459645162825  
102        738504194729386      7.256              0.002              0.0                rapid              zams               2.552              0.002              0.0                rapid              zams               189                0.743              end                events         985662018964772  
103        641573906831951      22.014             0.002              0.0                rapid              zams               5.891              0.002              0.0                rapid              zams               6.93e+03           0.811              end                events         410183829723887  
104        230414295186423      19.324             0.002              0.0                rapid              zams               3.920              0.002              0.0                rapid              zams               1.05e+04           0.388              end                events         568032018490018  
105        196926221446641      20.187             0.002              0.0                rapid              zams               14.055             0.002              0.0                rapid              zams               8.38e+03           0.655              end                events         893395892770750  
106        322174032129089      5.488              0.002              0.0                rapid              zams               2.356              0.002              0.0                rapid              zams               507                0.963              end                events         373462632088020  
107        163020699092727      33.810             0.002              0.0                rapid              zams               7.402              0.002              0.0                rapid              zams               1.62e+03           0.2                end                events         563447311485274  
108        495383994949019      45.840             0.002              0.0                rapid              zams               13.882             0.002              0.0                rapid              zams               3.1e+04            0.0901             end                events         599630237723672  
109        895208967217739      68.780             0.002              0.0                rapid              zams               46.998             0.002              0.0                rapid              zams               98.4               0.000146           end                events         490015375879398  
111        222297363743005      11.166             0.002              0.0                rapid              zams               5.407              0.002              0.0                rapid              zams               355                0.0212             end                events         94633527901651   
112        863324829852883      13.403             0.002              0.0                rapid              zams               4.301              0.002              0.0                rapid              zams               22.7               0.0103             end                events         775261779221375  
113        283647276030090      46.973             0.002              0.0                rapid              zams               37.741             0.002              0.0                rapid              zams               1.03e+03           0.391              end                events         487457698212109  
114        898932767833801      5.451              0.002              0.0                rapid              zams               5.056              0.002              0.0                rapid              zams               2.88e+04           0.00268            end                events         311524848926728  
115        521471745908998      6.392              0.002              0.0                rapid              zams               2.741              0.002              0.0                rapid              zams               98.1               0.417              end                events         571990355488801  
116        858196148363265      41.255             0.002              0.0                rapid              zams               16.369             0.002              0.0                rapid              zams               28.7               0.0364             end                events         968933798216313  
117        651625016425935      47.227             0.002              0.0                rapid              zams               46.526             0.002              0.0                rapid              zams               68.3               0.285              end                events         615155902136467  
119        711656768382524      8.729              0.002              0.0                rapid              zams               3.149              0.002              0.0                rapid              zams               2.15e+04           0.771              end                events         505203801405732  
120        709134548160359      6.311              0.002              0.0                rapid              zams               5.017              0.002              0.0                rapid              zams               114                0.328              end                events         761297621941964  
121        451604484404834      9.660              0.002              0.0                rapid              zams               7.212              0.002              0.0                rapid              zams               22.2               0.103              end                events         431378196858207  
123        742126595431713      5.327              0.002              0.0                rapid              zams               3.563              0.002              0.0                rapid              zams               3.46e+04           0.482              end                events         101215607993273  
124        278432988670029      19.262             0.002              0.0                rapid              zams               12.379             0.002              0.0                rapid              zams               2.18e+03           0.114              end                events         357364578541840  
